iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,Brazil,2020-05-14,203165.0,13028.0,9627.429,13999.0,759.0,687.0,947.924,60.786,44.92,65.316,3.541,3.205,1.38,,,,,,,,,430405.0,,2.008,,18686.0,0.087,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-15,220291.0,17126.0,10485.286,14962.0,963.0,706.429,1027.83,79.906,48.922,69.809,4.493,3.296,1.38,,,,,,,,,466209.0,35804.0,2.175,0.167,20959.0,0.098,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-16,233511.0,13220.0,11064.286,15662.0,700.0,715.143,1089.512,61.682,51.624,73.076,3.266,3.337,1.38,,,,,,,,,,,,,23706.0,0.111,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-17,241080.0,7569.0,11197.286,16118.0,456.0,713.571,1124.827,35.315,52.244,75.203,2.128,3.329,1.37,,,,,,,,,,,,,26452.0,0.123,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-18,255368.0,14288.0,12253.429,16853.0,735.0,742.857,1191.492,66.665,57.172,78.632,3.429,3.466,1.37,,,,,,,,,583549.0,,2.723,,29499.0,0.138,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-19,271885.0,16517.0,13381.571,17983.0,1130.0,788.857,1268.557,77.065,62.436,83.905,5.272,3.681,1.36,,,,,,,,,,,,,31298.0,0.146,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-20,294624.0,22739.0,14926.714,19059.0,1076.0,831.286,1374.652,106.095,69.645,88.925,5.02,3.879,1.35,,,,,,,,,,,,,33097.0,0.154,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-21,312761.0,18137.0,15656.571,20128.0,1069.0,875.571,1459.275,84.623,73.05,93.913,4.988,4.085,1.34,,,,,,,,,,,,,34895.0,0.163,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-22,334568.0,21807.0,16325.286,21159.0,1031.0,885.286,1561.022,101.747,76.17,98.723,4.81,4.131,1.33,,,,,,,,,705048.0,,3.29,,34120.0,0.159,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-23,351565.0,16997.0,16864.857,22205.0,1046.0,934.714,1640.327,79.304,78.688,103.604,4.88,4.361,1.32,,,,,,,,,705289.0,241.0,3.291,0.001,28567.0,0.133,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-24,366033.0,14468.0,17850.429,22863.0,658.0,963.571,1707.831,67.505,83.286,106.674,3.07,4.496,1.31,,,,,,,,,,,,,33078.0,0.154,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-25,378840.0,12807.0,17638.857,23590.0,727.0,962.429,1767.586,59.755,82.299,110.066,3.392,4.49,1.3,,,,,,,,,846669.0,,3.95,,37589.0,0.175,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-26,395167.0,16327.0,17611.714,24644.0,1054.0,951.571,1843.764,76.178,82.172,114.984,4.918,4.44,1.29,,,,,,,,,883885.0,37216.0,4.124,0.174,38566.0,0.18,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-27,415366.0,20199.0,17248.857,25705.0,1061.0,949.429,1938.008,94.244,80.479,119.934,4.95,4.43,1.29,,,,,,,,,,,,,37931.0,0.177,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-28,443703.0,28337.0,18706.0,26895.0,1190.0,966.714,2070.223,132.214,87.278,125.486,5.552,4.51,1.28,,,,,,,,,935748.0,,4.366,,37296.0,0.174,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-29,470593.0,26890.0,19432.143,28032.0,1137.0,981.857,2195.686,125.463,90.666,130.791,5.305,4.581,1.28,,,,,,,,,1084104.0,148356.0,5.058,0.692,54151.0,0.253,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-30,502914.0,32321.0,21621.286,28896.0,864.0,955.857,2346.488,150.803,100.88,134.823,4.031,4.46,1.27,,,,,,,,,1104772.0,20668.0,5.155,0.096,57069.0,0.266,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-05-31,516137.0,13223.0,21443.429,29367.0,471.0,929.143,2408.184,61.696,100.05,137.02,2.198,4.335,1.26,,,,,,,,,,,,,53765.0,0.251,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,52587.9,9.41,28.71,245.363816260598
BRA,South America,Brazil,2020-06-01,531286.0,15149.0,21778.0,30108.0,741.0,931.143,2478.866,70.682,101.611,140.477,3.457,4.345,1.25,,,,,,,,,,,,,50461.0,0.235,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-02,562963.0,31677.0,23970.857,31473.0,1365.0,975.571,2626.664,147.798,111.843,146.846,6.369,4.552,1.24,,,,,,,,,1247455.0,,5.82,,51939.0,0.242,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-03,589048.0,26085.0,24811.714,32667.0,1194.0,994.571,2748.371,121.707,115.766,152.417,5.571,4.64,1.23,,,,,,,,,,,,,54343.0,0.254,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-04,621002.0,31954.0,25328.429,34177.0,1510.0,1040.286,2897.462,149.09,118.177,159.463,7.045,4.854,1.22,,,,,,,,,,,,,56747.0,0.265,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-05,653103.0,32101.0,26072.857,35253.0,1076.0,1031.571,3047.238,149.776,121.65,164.483,5.02,4.813,1.21,,,,,,,,,1375741.0,,6.419,,41662.0,0.194,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-06,676893.0,23790.0,24854.143,36054.0,801.0,1022.571,3158.237,110.999,115.964,168.22,3.737,4.771,1.2,,,,,,,,,1470260.0,94519.0,6.86,0.441,52213.0,0.244,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-07,694881.0,17988.0,25534.857,36530.0,476.0,1023.286,3242.165,83.928,119.14,170.441,2.221,4.774,1.19,,,,,,,,,,,,,51880.0,0.242,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-08,712219.0,17338.0,25847.571,37393.0,863.0,1040.714,3323.06,80.895,120.599,174.468,4.027,4.856,1.18,,,,,,,,,,,,,51548.0,0.241,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-09,743917.0,31698.0,25850.571,38586.0,1193.0,1016.143,3470.957,147.896,120.613,180.034,5.566,4.741,1.18,,,,,,,,,1605960.0,,7.493,,51215.0,0.239,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-10,777707.0,33790.0,26951.286,39824.0,1238.0,1022.429,3628.613,157.657,125.749,185.81,5.776,4.77,1.17,,,,,,,,,,,,,52988.0,0.247,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-11,806399.0,28692.0,26485.286,41092.0,1268.0,987.857,3762.484,133.871,123.575,191.726,5.916,4.609,1.17,,,,,,,,,,,,,54762.0,0.256,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-12,830681.0,24282.0,25368.286,41935.0,843.0,954.571,3875.779,113.295,118.363,195.66,3.933,4.454,1.16,,,,,,,,,,,,,56535.0,0.264,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-13,851911.0,21230.0,25002.571,42792.0,857.0,962.571,3974.833,99.055,116.657,199.658,3.999,4.491,1.17,,,,,,,,,1826663.0,,8.523,,50915.0,0.238,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-14,868705.0,16794.0,24832.0,43426.0,634.0,985.143,4053.19,78.357,115.861,202.616,2.958,4.596,1.17,,,,,,,,,1828459.0,1796.0,8.531,0.008,44709.0,0.209,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-15,893322.0,24617.0,25871.857,44190.0,764.0,971.0,4168.048,114.858,120.713,206.181,3.565,4.53,1.18,,,,,,,,,,,,,52016.0,0.243,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-16,930305.0,36983.0,26626.857,45522.0,1332.0,990.857,4340.603,172.555,124.235,212.396,6.215,4.623,1.18,,,,,,,,,,,,,59323.0,0.277,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-17,961230.0,30925.0,26217.571,46707.0,1185.0,983.286,4484.892,144.289,122.326,217.925,5.529,4.588,1.18,,,,,,,,,2117602.0,,9.88,,65209.0,0.304,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-18,986750.0,25520.0,25764.429,47946.0,1239.0,979.143,4603.963,119.071,120.211,223.706,5.781,4.568,1.19,,,,,,,,,2550648.0,433046.0,11.901,2.02,119191.0,0.556,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-19,1042809.0,56059.0,30304.0,49118.0,1172.0,1026.143,4865.522,261.559,141.392,229.174,5.468,4.788,1.2,,,,,,,,,,,,,122329.0,0.571,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-20,1106332.0,63523.0,36345.857,50100.0,982.0,1044.0,5161.907,296.385,169.582,233.756,4.582,4.871,1.2,,,,,,,,,,,,,125467.0,0.585,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-21,1086536.0,,,50683.0,583.0,1036.714,5069.543,,,236.476,2.72,4.837,1.18,,,,,,,,,2782076.0,,12.981,,136231.0,0.636,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-22,1114728.0,28192.0,34457.429,51445.0,762.0,1036.429,5201.081,131.538,160.771,240.031,3.555,4.836,1.17,,,,,,,,,,,,,122991.0,0.574,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-23,1154255.0,39527.0,34820.857,52851.0,1406.0,1047.0,5385.505,184.424,162.467,246.591,6.56,4.885,1.16,,,,,,,,,,,,,109751.0,0.512,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-24,1195288.0,41033.0,36264.857,53955.0,1104.0,1035.429,5576.956,191.451,169.204,251.742,5.151,4.831,1.15,,,,,,,,,2793176.0,,13.032,,96511.0,0.45,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-25,1236752.0,41464.0,38542.571,55135.0,1180.0,1027.0,5770.418,193.462,179.831,257.248,5.506,4.792,1.14,,,,,,,,,,,,,60643.0,0.283,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-26,1281636.0,44884.0,36946.143,56128.0,993.0,1001.429,5979.838,209.419,172.383,261.881,4.633,4.672,1.14,,,,,,,,,3157120.0,,14.73,,75618.0,0.353,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-27,1318556.0,36920.0,33145.714,57159.0,1031.0,1008.429,6152.098,172.261,154.651,266.692,4.81,4.705,1.13,,,,,,,,,,,,,66820.0,0.312,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-28,1351439.0,32883.0,37843.286,57753.0,594.0,1010.0,6305.523,153.425,176.569,269.463,2.771,4.712,1.12,,,,,,,,,,,,,58021.0,0.271,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-29,1372989.0,21550.0,36894.429,58475.0,722.0,1004.286,6406.071,100.548,172.141,272.832,3.369,4.686,1.11,,,,,,,,,3203771.0,,14.948,,59714.0,0.279,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-06-30,1412669.0,39680.0,36916.286,59792.0,1317.0,991.571,6591.209,185.138,172.243,278.977,6.145,4.626,1.1,,,,,,,,,,,,,80640.0,0.376,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,73464.4,10.83,17.43,342.76906937328
BRA,South America,Brazil,2020-07-01,1459494.0,46825.0,37743.714,60878.0,1086.0,989.0,6809.685,218.475,176.104,284.044,5.067,4.614,1.09,,,,,,,,,3504141.0,,16.35,,101566.0,0.474,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-02,1503895.0,44401.0,38163.286,62137.0,1259.0,1000.286,7016.85,207.166,178.062,289.918,5.874,4.667,1.09,,,,,,,,,,,,,89347.0,0.417,,,tests performed,,,,,,,,,,,,,,77.31,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-03,1546935.0,43040.0,37899.857,63350.0,1213.0,1031.714,7217.666,200.815,176.833,295.577,5.66,4.814,1.08,,,,,,,,,,,,,77127.0,0.36,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-04,1580502.0,33567.0,37420.857,64410.0,1060.0,1035.857,7374.282,156.616,174.598,300.523,4.946,4.833,1.07,,,,,,,,,,,,,88682.0,0.414,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-05,1605695.0,25193.0,36322.286,64968.0,558.0,1030.714,7491.827,117.545,169.472,303.127,2.604,4.809,1.07,,,,,,,,,3889883.0,,18.149,,100237.0,0.468,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-06,1630149.0,24454.0,36737.143,65653.0,685.0,1025.429,7605.924,114.097,171.408,306.323,3.196,4.784,1.06,,,,,,,,,,,,,116950.0,0.546,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-07,1676848.0,46699.0,37739.857,66953.0,1300.0,1023.0,7823.812,217.887,176.086,312.388,6.066,4.773,1.06,,,,,,,,,,,,,114429.0,0.534,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-08,1722098.0,45250.0,37514.857,68126.0,1173.0,1035.429,8034.938,211.127,175.036,317.861,5.473,4.831,1.05,,,,,,,,,4287499.0,,20.005,,111908.0,0.522,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-09,1765060.0,42962.0,37309.286,69348.0,1222.0,1030.143,8235.39,200.451,174.077,323.563,5.702,4.806,1.05,,,,,,,,,,,,,125869.0,0.587,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-10,1809371.0,44311.0,37490.857,70646.0,1298.0,1042.286,8442.135,206.746,174.924,329.619,6.056,4.863,1.05,,,,,,,,,,,,,139830.0,0.652,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-11,1844318.0,34947.0,37688.0,71578.0,932.0,1024.0,8605.191,163.055,175.844,333.968,4.349,4.778,1.04,,,,,,,,,4869986.0,,22.722,,153791.0,0.718,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-12,1867976.0,23658.0,37468.714,72195.0,617.0,1032.429,8715.574,110.383,174.821,336.846,2.879,4.817,1.04,,,,,,,,,4870980.0,994.0,22.727,0.005,140157.0,0.654,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-13,1890869.0,22893.0,37245.714,73030.0,835.0,1053.857,8822.388,106.814,173.78,340.742,3.896,4.917,1.04,,,,,,,,,,,,,130935.0,0.611,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-14,1933791.0,42922.0,36706.143,74324.0,1294.0,1053.0,9022.652,200.265,171.263,346.78,6.038,4.913,1.04,,,,,,,,,,,,,121714.0,0.568,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-15,1973933.0,40142.0,35976.429,75604.0,1280.0,1068.286,9209.946,187.294,167.858,352.752,5.972,4.984,1.04,,,,,,,,,5074948.0,,23.679,,112493.0,0.525,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-16,2017616.0,43683.0,36079.429,76903.0,1299.0,1079.286,9413.762,203.815,168.339,358.813,6.061,5.036,1.04,,,,,,,,,5233799.0,158851.0,24.42,0.741,107448.0,0.501,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-17,2052234.0,34618.0,34694.714,78026.0,1123.0,1054.286,9575.282,161.52,161.878,364.053,5.24,4.919,1.04,,,,,,,,,,,,,90494.0,0.422,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-18,2077987.0,25753.0,33381.286,78870.0,844.0,1041.714,9695.44,120.158,155.75,367.99,3.938,4.86,1.05,,,,,,,,,,,,,73540.0,0.343,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-19,2101399.0,23412.0,33346.143,79578.0,708.0,1054.714,9804.675,109.235,155.586,371.294,3.303,4.921,1.06,,,,,,,,,,,,,84181.0,0.393,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-20,2124152.0,22753.0,33326.143,80346.0,768.0,1045.143,9910.836,106.161,155.493,374.877,3.583,4.876,1.07,,,,,,,,,5535729.0,,25.829,,85251.0,0.398,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-21,2171079.0,46927.0,33898.286,81663.0,1317.0,1048.429,10129.787,218.951,158.162,381.022,6.145,4.892,1.07,,,,,,,,,,,,,93803.0,0.438,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
